source,target,value,kasus,sumber_data
21,42,0.6989700043360189,gojek,playstore
24,244,0.6989700043360189,gojek,playstore
77,244,0.6989700043360189,gojek,playstore
105,245,0.6989700043360189,gojek,playstore
236,246,0.6989700043360189,gojek,playstore
10,246,0.6989700043360189,gojek,playstore
8,247,0.6989700043360189,gojek,playstore
112,198,0.6989700043360189,gojek,playstore
37,407,0.6989700043360189,gojek,playstore
37,98,0.6989700043360189,gojek,playstore
37,408,0.6989700043360189,gojek,playstore
248,409,0.6989700043360189,gojek,playstore
249,372,0.6989700043360189,gojek,playstore
194,410,0.6989700043360189,gojek,playstore
83,93,0.6989700043360189,gojek,playstore
5,250,0.6989700043360189,gojek,playstore
84,144,0.6989700043360189,gojek,playstore
11,84,0.6989700043360189,gojek,playstore
84,173,0.6989700043360189,gojek,playstore
8,52,0.6989700043360189,gojek,playstore
58,251,0.6989700043360189,gojek,playstore
5,144,0.6989700043360189,gojek,playstore
144,384,0.6989700043360189,gojek,playstore
4,144,0.6989700043360189,gojek,playstore
252,411,0.6989700043360189,gojek,playstore
8,253,0.6989700043360189,gojek,playstore
119,254,0.6989700043360189,gojek,playstore
10,412,0.6989700043360189,gojek,playstore
98,255,0.6989700043360189,gojek,playstore
123,256,0.6989700043360189,gojek,playstore
18,256,0.6989700043360189,gojek,playstore
33,139,0.6989700043360189,gojek,playstore
33,413,0.6989700043360189,gojek,playstore
147,257,0.6989700043360189,gojek,playstore
85,257,0.6989700043360189,gojek,playstore
9,258,0.6989700043360189,gojek,playstore
259,281,0.6989700043360189,gojek,playstore
22,109,0.6989700043360189,gojek,playstore
18,260,0.6989700043360189,gojek,playstore
49,261,0.6989700043360189,gojek,playstore
18,262,0.6989700043360189,gojek,playstore
18,263,0.6989700043360189,gojek,playstore
147,414,0.6989700043360189,gojek,playstore
17,147,0.6989700043360189,gojek,playstore
25,264,0.6989700043360189,gojek,playstore
19,98,0.6989700043360189,gojek,playstore
3,98,0.6989700043360189,gojek,playstore
30,187,0.6989700043360189,gojek,playstore
30,342,0.6989700043360189,gojek,playstore
30,415,0.6989700043360189,gojek,playstore
30,416,0.6989700043360189,gojek,playstore
123,265,0.6989700043360189,gojek,playstore
266,417,0.6989700043360189,gojek,playstore
15,418,0.6989700043360189,gojek,playstore
0,15,0.6989700043360189,gojek,playstore
15,333,0.6989700043360189,gojek,playstore
35,167,0.6989700043360189,gojek,playstore
64,267,0.6989700043360189,gojek,playstore
54,131,0.6989700043360189,gojek,playstore
245,268,0.6989700043360189,gojek,playstore
8,69,0.6989700043360189,gojek,playstore
37,205,0.6989700043360189,gojek,playstore
8,269,0.6989700043360189,gojek,playstore
123,206,0.6989700043360189,gojek,playstore
124,206,0.6989700043360189,gojek,playstore
197,270,0.6989700043360189,gojek,playstore
16,419,0.6989700043360189,gojek,playstore
16,123,0.6989700043360189,gojek,playstore
16,373,0.6989700043360189,gojek,playstore
11,159,0.6989700043360189,gojek,playstore
11,420,0.6989700043360189,gojek,playstore
8,208,0.6989700043360189,gojek,playstore
49,211,0.6989700043360189,gojek,playstore
18,211,0.6989700043360189,gojek,playstore
5,212,0.6989700043360189,gojek,playstore
212,283,0.6989700043360189,gojek,playstore
35,56,0.6989700043360189,gojek,playstore
3,35,0.6989700043360189,gojek,playstore
48,342,0.6989700043360189,gojek,playstore
30,48,0.6989700043360189,gojek,playstore
17,295,0.6989700043360189,gojek,playstore
271,421,0.6989700043360189,gojek,playstore
272,318,0.6989700043360189,gojek,playstore
273,422,0.6989700043360189,gojek,playstore
88,233,0.6989700043360189,gojek,playstore
88,423,0.6989700043360189,gojek,playstore
233,274,0.6989700043360189,gojek,playstore
274,424,0.6989700043360189,gojek,playstore
50,275,0.6989700043360189,gojek,playstore
2,275,0.6989700043360189,gojek,playstore
193,276,0.6989700043360189,gojek,playstore
276,388,0.6989700043360189,gojek,playstore
0,277,0.6989700043360189,gojek,playstore
18,277,0.6989700043360189,gojek,playstore
278,324,0.6989700043360189,gojek,playstore
102,168,0.6989700043360189,gojek,playstore
8,279,0.6989700043360189,gojek,playstore
123,280,0.6989700043360189,gojek,playstore
60,217,0.6989700043360189,gojek,playstore
147,174,0.6989700043360189,gojek,playstore
174,425,0.6989700043360189,gojek,playstore
22,281,0.6989700043360189,gojek,playstore
18,282,0.6989700043360189,gojek,playstore
188,283,0.6989700043360189,gojek,playstore
284,422,0.6989700043360189,gojek,playstore
24,285,0.6989700043360189,gojek,playstore
286,426,0.6989700043360189,gojek,playstore
287,427,0.6989700043360189,gojek,playstore
4,288,0.6989700043360189,gojek,playstore
57,98,0.6989700043360189,gojek,playstore
118,275,0.6989700043360189,gojek,playstore
10,289,0.6989700043360189,gojek,playstore
8,177,0.6989700043360189,gojek,playstore
93,178,0.6989700043360189,gojek,playstore
18,178,0.6989700043360189,gojek,playstore
178,428,0.6989700043360189,gojek,playstore
18,290,0.6989700043360189,gojek,playstore
44,429,0.6989700043360189,gojek,playstore
18,222,0.6989700043360189,gojek,playstore
22,31,0.6989700043360189,gojek,playstore
3,62,0.6989700043360189,gojek,playstore
3,430,0.6989700043360189,gojek,playstore
3,74,0.6989700043360189,gojek,playstore
3,431,0.6989700043360189,gojek,playstore
3,283,0.6989700043360189,gojek,playstore
3,432,0.6989700043360189,gojek,playstore
19,71,0.6989700043360189,gojek,playstore
7,291,0.6989700043360189,gojek,playstore
27,433,0.6989700043360189,gojek,playstore
4,77,0.6989700043360189,gojek,playstore
4,157,0.6989700043360189,gojek,playstore
4,74,0.6989700043360189,gojek,playstore
4,123,0.6989700043360189,gojek,playstore
4,82,0.6989700043360189,gojek,playstore
4,95,0.6989700043360189,gojek,playstore
4,344,0.6989700043360189,gojek,playstore
4,147,0.6989700043360189,gojek,playstore
4,17,0.6989700043360189,gojek,playstore
4,382,0.6989700043360189,gojek,playstore
64,292,0.6989700043360189,gojek,playstore
2,292,0.6989700043360189,gojek,playstore
24,293,0.6989700043360189,gojek,playstore
244,293,0.6989700043360189,gojek,playstore
12,434,0.6989700043360189,gojek,playstore
2,230,0.6989700043360189,gojek,playstore
2,16,0.6989700043360189,gojek,playstore
182,435,0.6989700043360189,gojek,playstore
42,436,0.6989700043360189,gojek,playstore
0,3,1.591064607026499,change,twitter
1,45,3.229937685907934,change,twitter
2,58,3.0224283711854865,change,twitter
1,3,3.018284308426531,change,twitter
4,276,1.462397997898956,change,twitter
0,5,1.3222192947339193,change,twitter
6,9,2.845098040014257,change,twitter
6,13,2.7024305364455254,change,twitter
5,7,1.414973347970818,change,twitter
9,58,2.6324572921847245,change,twitter
10,174,2.6201360549737576,change,twitter
5,11,2.591064607026499,change,twitter
12,89,2.5888317255942073,change,twitter
13,58,2.568201724066995,change,twitter
14,366,2.546542663478131,change,twitter
15,515,2.5440680443502757,change,twitter
5,16,1.6334684555795864,change,twitter
17,247,2.525044807036845,change,twitter
18,516,2.506505032404872,change,twitter
15,19,2.484299839346786,change,twitter
3,20,2.4727564493172123,change,twitter
3,5,2.0293837776852097,change,twitter
5,21,2.4082399653118496,change,twitter
22,24,2.399673721481038,change,twitter
23,181,2.399673721481038,change,twitter
6,24,2.3961993470957363,change,twitter
26,517,2.376576957056512,change,twitter
5,27,2.3729120029701067,change,twitter
5,28,1.3222192947339193,change,twitter
29,254,2.359835482339888,change,twitter
30,45,2.3560258571931225,change,twitter
7,518,2.3384564936046046,change,twitter
5,31,2,change,twitter
10,32,2.3201462861110542,change,twitter
5,33,1.9395192526186185,change,twitter
34,519,2.296665190261531,change,twitter
35,102,2.292256071356476,change,twitter
36,520,2.285557309007774,change,twitter
37,102,1.3979400086720377,change,twitter
5,38,2.2810333672477277,change,twitter
39,102,2.2764618041732443,change,twitter
5,40,2.271841606536499,change,twitter
6,32,2.2695129442179165,change,twitter
41,283,2.2600713879850747,change,twitter
42,43,2.2600713879850747,change,twitter
43,521,2.2528530309798933,change,twitter
5,10,1.806179973983887,change,twitter
44,522,2.2528530309798933,change,twitter
5,45,2.2380461031287955,change,twitter
46,58,2.2355284469075487,change,twitter
8,47,2.2355284469075487,change,twitter
48,122,2.2355284469075487,change,twitter
49,523,2.2278867046136734,change,twitter
7,50,1.7075701760979363,change,twitter
5,51,2.225309281725863,change,twitter
52,520,2.225309281725863,change,twitter
43,291,2.2095150145426308,change,twitter
53,56,2.2068258760318495,change,twitter
3,45,1.5440680443502757,change,twitter
54,78,2.1931245983544616,change,twitter
42,55,2.1931245983544616,change,twitter
42,56,2.187520720836463,change,twitter
19,57,2.184691430817599,change,twitter
0,58,2.1789769472931693,change,twitter
10,58,1.6901960800285136,change,twitter
11,59,1.3617278360175928,change,twitter
60,89,2.1522883443830563,change,twitter
48,176,2.146128035678238,change,twitter
38,61,2.143014800254095,change,twitter
43,114,2.130333768495006,change,twitter
11,102,1.414973347970818,change,twitter
36,160,2.12057393120585,change,twitter
32,111,2.1072099696478683,change,twitter
5,524,2.1072099696478683,change,twitter
62,313,2.0969100130080562,change,twitter
5,63,1.3617278360175928,change,twitter
5,102,1.7781512503836436,change,twitter
65,525,2.0827853703164503,change,twitter
8,117,2.0827853703164503,change,twitter
5,526,2.0569048513364727,change,twitter
34,66,2.0492180226701815,change,twitter
5,67,1.3424226808222062,change,twitter
68,279,2.0453229787866576,change,twitter
69,169,2.041392685158225,change,twitter
7,102,2.037426497940624,change,twitter
42,77,2.037426497940624,change,twitter
32,357,2.03342375548695,change,twitter
70,177,2.03342375548695,change,twitter
71,72,2.0293837776852097,change,twitter
8,109,2.0293837776852097,change,twitter
39,72,2.0211892990699383,change,twitter
73,527,2.012837224705172,change,twitter
74,306,2.012837224705172,change,twitter
75,234,2.012837224705172,change,twitter
3,76,2.0086001717619175,change,twitter
55,77,2.0086001717619175,change,twitter
78,138,2.0043213737826426,change,twitter
79,482,2.0043213737826426,change,twitter
5,80,1.4771212547196624,change,twitter
48,450,1.9912260756924949,change,twitter
39,81,1.9822712330395684,change,twitter
82,221,1.9822712330395684,change,twitter
83,111,1.9777236052888478,change,twitter
5,32,1.9731278535996986,change,twitter
5,528,1.9731278535996986,change,twitter
84,200,1.9731278535996986,change,twitter
85,158,1.968482948553935,change,twitter
5,86,1.5563025007672873,change,twitter
48,529,1.954242509439325,change,twitter
87,530,1.954242509439325,change,twitter
88,531,1.9493900066449128,change,twitter
7,63,1.9493900066449128,change,twitter
89,440,1.9493900066449128,change,twitter
9,90,1.9444826721501687,change,twitter
91,153,1.9444826721501687,change,twitter
31,284,1.9444826721501687,change,twitter
69,92,1.9395192526186185,change,twitter
39,53,1.9395192526186185,change,twitter
93,94,1.9395192526186185,change,twitter
94,95,1.9395192526186185,change,twitter
90,95,1.9395192526186185,change,twitter
35,37,1.9395192526186185,change,twitter
67,430,1.9395192526186185,change,twitter
96,532,1.9344984512435677,change,twitter
97,363,1.9344984512435677,change,twitter
58,98,1.9344984512435677,change,twitter
67,533,1.9344984512435677,change,twitter
32,225,1.9294189257142926,change,twitter
3,99,1.9294189257142926,change,twitter
100,534,1.9242792860618816,change,twitter
101,535,1.9242792860618816,change,twitter
37,107,1.9242792860618816,change,twitter
0,536,1.9242792860618816,change,twitter
0,102,1.919078092376074,change,twitter
31,537,1.919078092376074,change,twitter
49,103,1.919078092376074,change,twitter
104,511,1.9138138523837167,change,twitter
7,33,1.9030899869919435,change,twitter
10,94,1.9030899869919435,change,twitter
11,105,1.9030899869919435,change,twitter
5,50,1.662757831681574,change,twitter
5,538,1.8976270912904414,change,twitter
79,292,1.8920946026904804,change,twitter
106,480,1.8920946026904804,change,twitter
5,76,1.8864907251724818,change,twitter
107,539,1.8864907251724818,change,twitter
5,108,1.8864907251724818,change,twitter
109,540,1.8864907251724818,change,twitter
29,541,1.8864907251724818,change,twitter
39,110,1.8808135922807914,change,twitter
6,111,1.8750612633917,change,twitter
21,61,1.8750612633917,change,twitter
112,432,1.8750612633917,change,twitter
89,113,1.8692317197309762,change,twitter
26,37,1.8692317197309762,change,twitter
47,114,1.8692317197309762,change,twitter
32,542,1.863322860120456,change,twitter
115,543,1.863322860120456,change,twitter
3,116,1.863322860120456,change,twitter
117,544,1.8573324964312685,change,twitter
118,140,1.7708520116421442,change,twitter
48,339,1.8512583487190752,change,twitter
43,545,1.845098040014257,change,twitter
5,148,1.6232492903979006,change,twitter
2,102,1.845098040014257,change,twitter
10,119,1.8325089127062364,change,twitter
120,220,1.8325089127062364,change,twitter
121,179,1.8325089127062364,change,twitter
5,64,1.8325089127062364,change,twitter
25,122,1.8260748027008264,change,twitter
123,546,1.8260748027008264,change,twitter
32,361,1.8195439355418688,change,twitter
118,136,1.8195439355418688,change,twitter
124,143,1.8195439355418688,change,twitter
125,547,1.8129133566428555,change,twitter
18,124,1.8129133566428555,change,twitter
36,126,1.8129133566428555,change,twitter
5,127,1.414973347970818,change,twitter
109,118,1.806179973983887,change,twitter
128,130,1.7993405494535817,change,twitter
41,106,1.792391689498254,change,twitter
129,548,1.792391689498254,change,twitter
7,130,1.7853298350107671,change,twitter
7,131,1.7853298350107671,change,twitter
7,86,1.7853298350107671,change,twitter
38,109,1.7853298350107671,change,twitter
1,132,1.7853298350107671,change,twitter
25,133,1.7853298350107671,change,twitter
134,355,1.3222192947339193,change,twitter
58,135,1.7853298350107671,change,twitter
5,549,1.7781512503836436,change,twitter
52,550,1.7781512503836436,change,twitter
39,136,1.7781512503836436,change,twitter
137,149,1.7781512503836436,change,twitter
89,138,1.7781512503836436,change,twitter
50,143,1.7781512503836436,change,twitter
132,139,1.7708520116421442,change,twitter
3,10,1.7708520116421442,change,twitter
10,102,1.7708520116421442,change,twitter
18,141,1.7708520116421442,change,twitter
58,551,1.7708520116421442,change,twitter
142,552,1.7708520116421442,change,twitter
43,143,1.7634279935629373,change,twitter
144,157,1.7634279935629373,change,twitter
143,553,1.7558748556724915,change,twitter
33,102,1.7558748556724915,change,twitter
145,554,1.7558748556724915,change,twitter
17,58,1.7558748556724915,change,twitter
9,146,1.7481880270062005,change,twitter
86,97,1.7481880270062005,change,twitter
3,30,1.7481880270062005,change,twitter
59,147,1.7481880270062005,change,twitter
134,148,1.7481880270062005,change,twitter
0,125,1.7403626894942439,change,twitter
5,555,1.7403626894942439,change,twitter
149,248,1.7403626894942439,change,twitter
5,556,1.7323937598229686,change,twitter
49,111,1.7323937598229686,change,twitter
3,57,1.7323937598229686,change,twitter
10,125,1.7323937598229686,change,twitter
79,557,1.7323937598229686,change,twitter
3,150,1.7323937598229686,change,twitter
151,558,1.7323937598229686,change,twitter
152,164,1.7323937598229686,change,twitter
153,279,1.7323937598229686,change,twitter
5,154,1.724275869600789,change,twitter
36,188,1.724275869600789,change,twitter
69,155,1.724275869600789,change,twitter
156,246,1.724275869600789,change,twitter
67,559,1.724275869600789,change,twitter
5,122,1.5797835966168101,change,twitter
10,560,1.7160033436347992,change,twitter
155,157,1.7160033436347992,change,twitter
158,561,1.7160033436347992,change,twitter
159,562,1.7160033436347992,change,twitter
71,160,1.7160033436347992,change,twitter
0,47,1.7160033436347992,change,twitter
5,175,1.6901960800285136,change,twitter
46,111,1.7075701760979363,change,twitter
161,563,1.7075701760979363,change,twitter
162,564,1.7075701760979363,change,twitter
163,516,1.7075701760979363,change,twitter
92,155,1.7075701760979363,change,twitter
31,280,1.7075701760979363,change,twitter
118,300,1.7075701760979363,change,twitter
164,267,1.7075701760979363,change,twitter
165,565,1.7075701760979363,change,twitter
25,32,1.568201724066995,change,twitter
166,566,1.6989700043360187,change,twitter
79,167,1.6989700043360187,change,twitter
49,168,1.6989700043360187,change,twitter
155,168,1.6989700043360187,change,twitter
18,227,1.6989700043360187,change,twitter
102,169,1.6989700043360187,change,twitter
18,170,1.6989700043360187,change,twitter
7,171,1.6989700043360187,change,twitter
172,567,1.6989700043360187,change,twitter
158,173,1.6989700043360187,change,twitter
29,125,1.6901960800285136,change,twitter
10,260,1.6901960800285136,change,twitter
5,174,1.4471580313422192,change,twitter
18,176,1.462397997898956,change,twitter
76,177,1.6901960800285136,change,twitter
67,178,1.6901960800285136,change,twitter
70,179,1.6901960800285136,change,twitter
3,180,1.6901960800285136,change,twitter
7,327,1.6812412373755872,change,twitter
5,181,1.6812412373755872,change,twitter
42,182,1.6812412373755872,change,twitter
74,183,1.6812412373755872,change,twitter
79,176,1.6812412373755872,change,twitter
81,184,1.6812412373755872,change,twitter
5,185,1.6812412373755872,change,twitter
8,300,1.6812412373755872,change,twitter
5,121,1.6720978579357175,change,twitter
19,54,1.6720978579357175,change,twitter
186,568,1.6720978579357175,change,twitter
5,25,1.6720978579357175,change,twitter
187,279,1.6720978579357175,change,twitter
188,191,1.6720978579357175,change,twitter
84,189,1.6720978579357175,change,twitter
190,569,1.6720978579357175,change,twitter
178,191,1.6720978579357175,change,twitter
18,192,1.6720978579357175,change,twitter
32,46,1.662757831681574,change,twitter
7,193,1.662757831681574,change,twitter
71,325,1.662757831681574,change,twitter
37,400,1.662757831681574,change,twitter
5,194,1.662757831681574,change,twitter
47,118,1.662757831681574,change,twitter
195,273,1.662757831681574,change,twitter
31,63,1.662757831681574,change,twitter
9,570,1.662757831681574,change,twitter
5,196,1.662757831681574,change,twitter
5,571,1.6532125137753437,change,twitter
5,83,1.6532125137753437,change,twitter
11,197,1.6532125137753437,change,twitter
7,198,1.6532125137753437,change,twitter
169,263,1.6532125137753437,change,twitter
7,199,1.6532125137753437,change,twitter
0,11,1.6532125137753437,change,twitter
0,183,1.6532125137753437,change,twitter
0,189,1.6532125137753437,change,twitter
32,572,1.6434526764861874,change,twitter
5,573,1.6434526764861874,change,twitter
38,200,1.6434526764861874,change,twitter
49,137,1.6434526764861874,change,twitter
32,58,1.6434526764861874,change,twitter
201,574,1.6434526764861874,change,twitter
93,202,1.6334684555795864,change,twitter
203,575,1.6334684555795864,change,twitter
204,268,1.6334684555795864,change,twitter
67,205,1.6334684555795864,change,twitter
36,206,1.6334684555795864,change,twitter
16,102,1.6334684555795864,change,twitter
160,520,1.6334684555795864,change,twitter
3,139,1.6334684555795864,change,twitter
207,212,1.6232492903979006,change,twitter
67,208,1.6334684555795864,change,twitter
203,209,1.6334684555795864,change,twitter
67,126,1.6334684555795864,change,twitter
107,210,1.6334684555795864,change,twitter
211,576,1.6334684555795864,change,twitter
111,225,1.6232492903979006,change,twitter
102,144,1.6232492903979006,change,twitter
5,193,1.6232492903979006,change,twitter
5,205,1.6127838567197355,change,twitter
18,158,1.6232492903979006,change,twitter
126,192,1.6232492903979006,change,twitter
7,181,1.6127838567197355,change,twitter
32,335,1.6127838567197355,change,twitter
5,94,1.6127838567197355,change,twitter
11,174,1.6127838567197355,change,twitter
213,577,1.6127838567197355,change,twitter
204,214,1.6127838567197355,change,twitter
215,578,1.6127838567197355,change,twitter
67,579,1.6127838567197355,change,twitter
43,485,1.6020599913279623,change,twitter
161,432,1.6020599913279623,change,twitter
216,318,1.6020599913279623,change,twitter
217,580,1.6020599913279623,change,twitter
218,222,1.6020599913279623,change,twitter
175,219,1.6020599913279623,change,twitter
220,491,1.6020599913279623,change,twitter
221,465,1.6020599913279623,change,twitter
55,222,1.6020599913279623,change,twitter
223,289,1.6020599913279623,change,twitter
5,224,1.6020599913279623,change,twitter
58,225,1.6020599913279623,change,twitter
5,226,1.380211241711606,change,twitter
0,317,1.6020599913279623,change,twitter
0,119,1.591064607026499,change,twitter
5,581,1.591064607026499,change,twitter
64,122,1.591064607026499,change,twitter
125,167,1.591064607026499,change,twitter
167,292,1.591064607026499,change,twitter
54,180,1.591064607026499,change,twitter
227,285,1.591064607026499,change,twitter
228,441,1.591064607026499,change,twitter
10,582,1.591064607026499,change,twitter
107,152,1.591064607026499,change,twitter
206,549,1.591064607026499,change,twitter
12,583,1.591064607026499,change,twitter
229,584,1.591064607026499,change,twitter
5,230,1.591064607026499,change,twitter
3,31,1.591064607026499,change,twitter
63,278,1.591064607026499,change,twitter
164,263,1.591064607026499,change,twitter
144,231,1.591064607026499,change,twitter
5,166,1.5797835966168101,change,twitter
5,59,1.462397997898956,change,twitter
45,585,1.5797835966168101,change,twitter
125,232,1.5797835966168101,change,twitter
71,138,1.5797835966168101,change,twitter
233,586,1.5797835966168101,change,twitter
234,252,1.5797835966168101,change,twitter
235,247,1.5797835966168101,change,twitter
89,236,1.5797835966168101,change,twitter
45,237,1.5797835966168101,change,twitter
29,32,1.568201724066995,change,twitter
5,52,1.568201724066995,change,twitter
3,238,1.568201724066995,change,twitter
239,325,1.568201724066995,change,twitter
240,587,1.568201724066995,change,twitter
73,241,1.568201724066995,change,twitter
167,242,1.568201724066995,change,twitter
94,111,1.568201724066995,change,twitter
89,243,1.568201724066995,change,twitter
244,255,1.568201724066995,change,twitter
5,245,1.568201724066995,change,twitter
75,246,1.568201724066995,change,twitter
36,52,1.568201724066995,change,twitter
247,295,1.568201724066995,change,twitter
17,235,1.568201724066995,change,twitter
87,588,1.568201724066995,change,twitter
118,248,1.568201724066995,change,twitter
224,249,1.568201724066995,change,twitter
7,401,1.5563025007672873,change,twitter
11,250,1.5563025007672873,change,twitter
60,251,1.5563025007672873,change,twitter
252,589,1.5563025007672873,change,twitter
21,164,1.5563025007672873,change,twitter
254,590,1.5563025007672873,change,twitter
255,279,1.5563025007672873,change,twitter
201,256,1.5563025007672873,change,twitter
257,421,1.5563025007672873,change,twitter
258,591,1.5563025007672873,change,twitter
259,428,1.5563025007672873,change,twitter
91,334,1.5563025007672873,change,twitter
102,138,1.5563025007672873,change,twitter
5,260,1.5563025007672873,change,twitter
3,51,1.5563025007672873,change,twitter
50,97,1.5563025007672873,change,twitter
144,229,1.5563025007672873,change,twitter
68,153,1.5563025007672873,change,twitter
89,222,1.5563025007672873,change,twitter
261,592,1.5563025007672873,change,twitter
262,593,1.5563025007672873,change,twitter
111,263,1.5563025007672873,change,twitter
5,43,1.3979400086720377,change,twitter
264,274,1.5440680443502757,change,twitter
59,266,1.5440680443502757,change,twitter
0,10,1.5440680443502757,change,twitter
231,267,1.5440680443502757,change,twitter
26,102,1.5440680443502757,change,twitter
36,268,1.5440680443502757,change,twitter
79,269,1.5440680443502757,change,twitter
94,594,1.5440680443502757,change,twitter
40,102,1.5440680443502757,change,twitter
5,171,1.5440680443502757,change,twitter
270,595,1.5440680443502757,change,twitter
271,343,1.5440680443502757,change,twitter
148,260,1.5440680443502757,change,twitter
264,272,1.5440680443502757,change,twitter
273,596,1.5440680443502757,change,twitter
274,597,1.5440680443502757,change,twitter
74,275,1.5314789170422551,change,twitter
32,351,1.5314789170422551,change,twitter
272,276,1.5314789170422551,change,twitter
5,303,1.5314789170422551,change,twitter
5,472,1.5314789170422551,change,twitter
122,126,1.5314789170422551,change,twitter
5,131,1.5314789170422551,change,twitter
111,277,1.5314789170422551,change,twitter
11,260,1.5314789170422551,change,twitter
102,278,1.5314789170422551,change,twitter
32,279,1.5314789170422551,change,twitter
280,598,1.5314789170422551,change,twitter
281,352,1.5314789170422551,change,twitter
153,187,1.5314789170422551,change,twitter
89,482,1.5314789170422551,change,twitter
283,599,1.5185139398778875,change,twitter
5,600,1.5185139398778875,change,twitter
5,111,1.5185139398778875,change,twitter
5,585,1.5185139398778875,change,twitter
5,133,1.5185139398778875,change,twitter
284,601,1.5185139398778875,change,twitter
111,235,1.5185139398778875,change,twitter
285,389,1.5185139398778875,change,twitter
281,286,1.5185139398778875,change,twitter
59,287,1.5185139398778875,change,twitter
39,65,1.5185139398778875,change,twitter
10,64,1.5185139398778875,change,twitter
288,309,1.5185139398778875,change,twitter
289,602,1.5185139398778875,change,twitter
102,290,1.5185139398778875,change,twitter
5,291,1.5185139398778875,change,twitter
91,292,1.5185139398778875,change,twitter
3,296,1.5185139398778875,change,twitter
3,50,1.5185139398778875,change,twitter
293,603,1.5185139398778875,change,twitter
148,355,1.5185139398778875,change,twitter
85,294,1.5185139398778875,change,twitter
0,118,1.5185139398778875,change,twitter
58,295,1.5185139398778875,change,twitter
0,32,1.505149978319906,change,twitter
18,296,1.505149978319906,change,twitter
297,342,1.505149978319906,change,twitter
298,604,1.505149978319906,change,twitter
5,220,1.505149978319906,change,twitter
299,605,1.505149978319906,change,twitter
275,300,1.505149978319906,change,twitter
301,302,1.505149978319906,change,twitter
288,302,1.505149978319906,change,twitter
144,302,1.505149978319906,change,twitter
20,303,1.505149978319906,change,twitter
304,606,1.505149978319906,change,twitter
112,563,1.505149978319906,change,twitter
305,607,1.505149978319906,change,twitter
25,260,1.505149978319906,change,twitter
49,58,1.505149978319906,change,twitter
62,306,1.505149978319906,change,twitter
5,307,1.505149978319906,change,twitter
7,148,1.505149978319906,change,twitter
308,608,1.505149978319906,change,twitter
309,609,1.505149978319906,change,twitter
7,524,1.4913616938342726,change,twitter
5,129,1.4913616938342726,change,twitter
264,348,1.4913616938342726,change,twitter
310,610,1.4913616938342726,change,twitter
311,611,1.4913616938342726,change,twitter
79,612,1.4913616938342726,change,twitter
289,312,1.4913616938342726,change,twitter
102,313,1.4913616938342726,change,twitter
314,432,1.4913616938342726,change,twitter
150,315,1.4913616938342726,change,twitter
10,16,1.4913616938342726,change,twitter
311,316,1.4913616938342726,change,twitter
79,279,1.4913616938342726,change,twitter
147,546,1.4913616938342726,change,twitter
48,557,1.4913616938342726,change,twitter
122,133,1.4913616938342726,change,twitter
64,133,1.4913616938342726,change,twitter
58,235,1.4913616938342726,change,twitter
59,116,1.4913616938342726,change,twitter
31,317,1.4913616938342726,change,twitter
13,613,1.4913616938342726,change,twitter
318,614,1.4913616938342726,change,twitter
319,615,1.4913616938342726,change,twitter
320,616,1.4913616938342726,change,twitter
27,102,1.4913616938342726,change,twitter
321,473,1.4771212547196624,change,twitter
5,566,1.4771212547196624,change,twitter
10,111,1.4771212547196624,change,twitter
8,57,1.4771212547196624,change,twitter
322,617,1.4771212547196624,change,twitter
7,154,1.4771212547196624,change,twitter
323,618,1.4771212547196624,change,twitter
289,619,1.4771212547196624,change,twitter
26,324,1.4771212547196624,change,twitter
10,175,1.4771212547196624,change,twitter
325,620,1.4771212547196624,change,twitter
326,367,1.4771212547196624,change,twitter
327,358,1.4771212547196624,change,twitter
19,328,1.4771212547196624,change,twitter
166,329,1.4771212547196624,change,twitter
277,492,1.4771212547196624,change,twitter
16,550,1.4771212547196624,change,twitter
16,621,1.4771212547196624,change,twitter
330,455,1.4771212547196624,change,twitter
79,89,1.4771212547196624,change,twitter
331,340,1.4771212547196624,change,twitter
110,333,1.462397997898956,change,twitter
43,102,1.462397997898956,change,twitter
32,622,1.462397997898956,change,twitter
5,125,1.462397997898956,change,twitter
68,334,1.462397997898956,change,twitter
0,335,1.462397997898956,change,twitter
151,336,1.462397997898956,change,twitter
100,623,1.462397997898956,change,twitter
102,337,1.462397997898956,change,twitter
62,624,1.462397997898956,change,twitter
94,357,1.462397997898956,change,twitter
52,126,1.462397997898956,change,twitter
8,328,1.462397997898956,change,twitter
12,338,1.462397997898956,change,twitter
11,358,1.462397997898956,change,twitter
339,362,1.462397997898956,change,twitter
339,625,1.462397997898956,change,twitter
50,166,1.462397997898956,change,twitter
235,340,1.462397997898956,change,twitter
0,463,1.462397997898956,change,twitter
341,626,1.462397997898956,change,twitter
5,283,1.4471580313422192,change,twitter
32,63,1.4471580313422192,change,twitter
32,64,1.4471580313422192,change,twitter
5,18,1.4471580313422192,change,twitter
264,314,1.4471580313422192,change,twitter
142,342,1.4471580313422192,change,twitter
259,343,1.4471580313422192,change,twitter
344,627,1.4471580313422192,change,twitter
291,345,1.4471580313422192,change,twitter
21,286,1.4471580313422192,change,twitter
21,219,1.4471580313422192,change,twitter
46,613,1.4471580313422192,change,twitter
33,346,1.4471580313422192,change,twitter
260,347,1.4471580313422192,change,twitter
187,244,1.4471580313422192,change,twitter
82,176,1.4471580313422192,change,twitter
94,193,1.4471580313422192,change,twitter
